t,Main_ActualVehicleSpeed_kph,Main_Battery_Temperature_C,Main_Battery_electrical_i,Main_Battery_electrical_v,Main_BrakeCommand_value,Main_Distance_km,Main_MG_i,Main_MG_v,Main_MotorCommand_value,Main_Range_km,Main_RefereceVehicleSpeed_kph,Main_State_of_Charge_SoC,Power_kW,dT_hr,Energy_kWhr,Cumulative_Energy_Used_kWhr
1711,68.08943493,27.88596441,-7.17398255,389.7036649,0.134347354,36.17159322,0,433.9973557,0,69.67985196,67.9143168,0.23,-0.200053422,0.016666667,-0.003334224,16.32182412
1712,66.83999145,27.88330612,-1.938580337,386.9195571,0.036601587,36.19028847,0,426.7960221,0,69.71241953,66.787776,0.23,-0.054054029,0.016666667,-0.0009009,16.32092322
1713,66.44058095,27.89167755,19.36625493,375.5508344,0,36.20877757,17.03527873,427.084524,17.03527873,69.74471684,66.787776,0.23,0.540157338,0.016666667,0.009002622,16.32992584
1714,66.96259225,27.95305489,45.10144122,361.7895451,0,36.2272858,37.63609665,433.5992602,37.63609665,69.77674613,67.7533824,0.23,1.260723062,0.016666667,0.021012051,16.35093789
1715,68.06269608,28.07939866,56.41203231,355.7022156,0,36.24603325,45.40254539,441.9566865,45.40254539,69.80850963,69.0408576,0.23,1.584015945,0.016666667,0.026400266,16.37733816
1716,69.12800158,28.2104658,50.40760217,358.850904,0,36.26509513,40.37125444,448.0440467,40.37125444,69.84000955,70.006464,0.23,1.422021937,0.016666667,0.023700366,16.40103852
1717,69.93283038,28.31708327,40.76921867,363.9488924,0,36.28441769,32.82007808,452.0297024,32.82007808,69.87124807,70.6502016,0.23,1.15446536,0.016666667,0.019241089,16.42027961
1718,69.92643231,28.35578669,13.38451546,378.5333691,0,36.30386668,11.29182588,448.5872941,11.29182588,69.90222737,70.1673984,0.23,0.379528465,0.016666667,0.006325474,16.42660509
1719,69.46794646,28.36906896,11.99422962,379.2810282,0,36.323228,10.21179556,445.4821751,10.21179556,69.93294958,69.6845952,0.23,0.340265127,0.016666667,0.005671085,16.43227617
1720,68.95223242,28.38106647,13.86507488,378.2883395,0,36.34245219,11.85769262,442.4254818,11.85769262,69.96341685,69.201792,0.23,0.393505612,0.016666667,0.006558427,16.4388346
1721,68.81705593,28.41440139,30.73844075,369.2850852,0,36.36157303,25.58715075,443.6823356,25.58715075,69.9936313,69.3627264,0.23,0.873414394,0.016666667,0.014556907,16.45339151
1722,69.11147603,28.48261418,41.78599805,363.3695408,0,36.38072257,33.97755698,446.9086367,33.97755698,70.02359501,69.8455296,0.23,1.190174461,0.016666667,0.019836241,16.47322775
1723,69.74421477,28.59151174,52.07769012,357.8464031,0,36.40000189,41.21469544,452.1711629,41.21469544,70.05331007,70.6502016,0.23,1.488979889,0.016666667,0.024816331,16.49804408
1724,70.4229459,28.7124487,49.99006257,358.9186114,0,36.41947329,39.32475939,456.25389,39.32475939,70.08277855,71.2939392,0.23,1.435337107,0.016666667,0.023922285,16.52196636
1725,70.95531142,28.8212322,47.02723944,360.4642085,0,36.43911335,36.90748249,459.2992797,36.90748249,70.11200248,71.7767424,0.23,1.355382988,0.016666667,0.022589716,16.54455608
1726,71.44608243,28.93053443,46.52810842,360.6996185,0,36.45889251,36.29455276,462.3726588,36.29455276,70.14098391,72.2595456,0.23,1.346083043,0.016666667,0.022434717,16.5669908
1727,71.57002682,29.00422701,29.76566973,369.6076666,0,36.47876951,23.85429192,461.1372125,23.85429192,70.16972483,72.0986112,0.23,0.863330242,0.016666667,0.014388837,16.58137963
1728,71.15575712,29.03617956,16.63769127,376.5979313,0,36.49860313,13.71316237,456.854156,13.71316237,70.19822726,71.4548736,0.23,0.483094991,0.016666667,0.008051583,16.58943122
1729,70.43225589,29.05183112,12.06255634,379.041219,0,36.51827137,10.12292329,451.6516569,10.12292329,70.22649316,70.6502016,0.23,0.35043935,0.016666667,0.005840656,16.59527187
1730,69.6096917,29.06379814,13.08090985,378.5052375,0,36.5377206,11.09012763,446.5261422,11.09012763,70.2545245,69.8455296,0.23,0.380180923,0.016666667,0.006336349,16.60160822
1731,69.06576832,29.09008744,25.67625978,371.7922104,0,36.55697007,21.47193991,444.6422603,21.47193991,70.28232322,69.5236608,0.23,0.746924642,0.016666667,0.012448744,16.61405697
1732,68.91122715,29.14369411,34.61028543,367.0134948,0,36.57612607,28.56055162,444.7602232,28.56055162,70.30989126,69.5236608,0.23,1.008671572,0.016666667,0.016811193,16.63086816
1733,68.79635484,29.20195377,31.94312796,368.4104441,0,36.59525479,26.52270512,443.6988502,26.52270512,70.33723054,69.3627264,0.23,0.932801746,0.016666667,0.015546696,16.64641485
1734,68.62357402,29.25687974,32.63411623,368.0229837,0,36.61434071,27.13114992,442.6805327,27.13114992,70.36434294,69.201792,0.23,0.954772414,0.016666667,0.015912874,16.66232773
1735,68.53993142,29.32092406,37.5203336,365.3999237,0,36.63338767,30.96693348,442.7446565,30.96693348,70.39123035,69.201792,0.23,1.100130852,0.016666667,0.018335514,16.68066324
1736,68.60337947,29.40067395,43.28882546,362.3031557,0,36.65243174,35.33771652,443.8464351,35.33771652,70.41789464,69.3627264,0.23,1.272720643,0.016666667,0.021212011,16.70187525
1737,68.91418804,29.51057463,53.62844883,356.7669388,0,36.67152482,42.79983585,447.0564565,42.79983585,70.44433766,69.8455296,0.23,1.582606341,0.016666667,0.026376772,16.72825203
1738,69.56937055,29.67240898,62.79013047,351.8486345,0,36.69075276,48.8438426,452.2980228,48.8438426,70.47056125,70.6502016,0.23,1.863134431,0.016666667,0.031052241,16.75930427
1739,70.01790631,29.81020801,45.30261593,361.1185761,0,36.71015346,36.09952496,453.1138556,36.09952496,70.49656722,70.811136,0.23,1.350480404,0.016666667,0.022508007,16.78181227
1740,69.67225112,29.86488939,18.61262118,375.3114582,0,36.72957578,15.60071186,447.6295502,15.60071186,70.52235739,70.006464,0.23,0.555863873,0.016666667,0.009264398,16.79107667
1741,68.54145296,29.87413447,0.859498644,384.7734051,0,36.748786,0.752030221,438.1250905,0.752030221,70.51110577,68.5580544,0.23,0.025676778,0.016666667,0.000427946,16.79150462
1742,66.84408449,29.87282249,-2.208345257,386.4306524,0.041682069,36.76758171,0,426.7978283,0,70.49957706,66.787776,0.23,-0.065969506,0.016666667,-0.001099492,16.79040513
1743,65.41628233,29.87388273,4.582841587,382.8322792,0,36.78593745,4.192035425,418.6416174,4.192035425,70.48814403,65.5003008,0.23,0.136907272,0.016666667,0.002281788,16.79268691
1744,64.18232651,29.8786127,10.60354849,379.6346107,0,36.80393135,9.786374649,411.5382048,9.786374649,70.47680587,64.37376,0.23,0.316819318,0.016666667,0.005280322,16.79796723
1745,63.7121731,29.91860134,37.43923491,365.3397654,0,36.82166947,33.20951451,411.9280419,33.20951451,70.4655618,64.37376,0.23,1.120129544,0.016666667,0.018668826,16.81663606
1746,63.94148975,30.01477854,52.53320057,357.2715201,0,36.83938796,45.20635471,415.2155701,45.20635471,70.45441103,64.8565632,0.23,1.576772381,0.016666667,0.02627954,16.8429156
1747,64.7465979,30.18712057,72.39943145,346.6543576,0,36.85724831,59.38559062,422.6516038,59.38559062,70.4433528,65.983104,0.23,2.185530366,0.016666667,0.036425506,16.87934111
1748,66.11060207,30.46853406,88.2818348,338.1482243,0,36.87541442,68.92799136,433.0943231,68.92799136,70.43238634,67.592448,0.23,2.68981809,0.016666667,0.044830302,16.92417141
1749,67.40910437,30.75118326,77.21277548,343.9791455,0,36.89396977,60.33904982,440.1510295,60.33904982,70.42151088,68.7189888,0.23,2.374384209,0.016666667,0.03957307,16.96374448
1750,68.27362409,30.9603503,63.32108188,351.3262295,0,36.9128264,50.09068553,444.0931338,50.09068553,70.41072566,69.3627264,0.23,1.960442876,0.016666667,0.032674048,16.99641853
1751,68.64708076,31.09728358,50.351316,358.1983878,0,36.93185434,40.53258888,444.962704,40.53258888,70.40002995,69.5236608,0.23,1.565789152,0.016666667,0.026096486,17.02251501
1752,68.89395242,31.21859772,54.90845455,355.7609743,0,36.95095491,43.69623342,447.0720852,43.69623342,70.38942299,69.8455296,0.23,1.714164954,0.016666667,0.028569416,17.05108443
1753,69.47808485,31.39153264,68.55843135,348.4811568,0,36.97016419,52.81512211,452.3652496,52.81512211,70.37890406,70.6502016,0.23,2.152154235,0.016666667,0.035869237,17.08695367
1754,70.15806933,31.58424118,66.33397754,349.6298291,0,36.98956151,50.81046416,456.4468717,50.81046416,70.36847241,71.2939392,0.23,2.095108345,0.016666667,0.034918472,17.12187214
1755,70.79157213,31.77344708,67.00072771,349.2458244,0,37.00913886,50.8072638,460.5601896,50.8072638,70.35812733,71.9376768,0.23,2.128844076,0.016666667,0.035480735,17.15735287
1756,71.42868703,31.96753479,67.43805867,348.9839283,0,37.02889262,50.64782028,464.6709288,50.64782028,70.3478681,72.5814144,0.23,2.155828487,0.016666667,0.035930475,17.19328335
1757,71.96722541,32.14822477,63.98495828,350.7902865,0,37.04881264,47.98985211,467.7126098,47.98985211,70.337694,73.0642176,0.23,2.05700282,0.016666667,0.03428338,17.22756673
1758,72.51710581,32.33384047,69.92254665,347.6128693,0,37.06887755,51.51079345,471.8853916,51.51079345,70.32760433,73.7079552,0.23,2.260864469,0.016666667,0.037681074,17.2652478
1759,73.41631577,32.50737646,84.61097367,339.7790582,0,37.08913763,59.99058944,479.2239504,59.99058944,70.31759839,74.834496,0.23,2.750480774,0.016666667,0.045841346,17.31108915
1760,74.24694915,32.48010043,72.56516208,346.1241323,0,37.1096562,51.97721113,483.2058746,51.97721113,70.30767548,75.4782336,0.23,2.356923752,0.016666667,0.039282063,17.35037121
1761,74.82234142,32.40575079,66.7069109,349.1968678,0,37.13036508,47.90666346,486.2222681,47.90666346,70.29783491,75.9610368,0.23,2.161687531,0.016666667,0.036028126,17.38639934
1762,75.24479148,32.30717446,60.41464944,352.5044,0,37.1512121,43.61933276,488.2067397,43.61933276,70.28807601,76.2829056,0.23,1.951826619,0.016666667,0.032530444,17.41892978
1763,75.31420653,32.15630526,46.37214094,359.9361917,0,37.17213322,34.27061171,487.0236266,34.27061171,70.27839808,76.1219712,0.23,1.491156719,0.016666667,0.024852612,17.44378239
1764,75.27951902,31.99276611,48.44013929,358.8197653,0,37.19304677,35.68676832,487.0456084,35.68676832,70.26880047,76.1219712,0.23,1.549734047,0.016666667,0.025828901,17.46961129
1765,75.19054572,31.82439186,44.13263997,361.0866214,0,37.21394832,32.79163934,485.9698547,32.79163934,70.25928251,75.9610368,0.23,1.404494428,0.016666667,0.02340824,17.49301953
1766,75.13287838,31.66159484,47.59023807,359.2284309,0,37.23482351,35.17613477,486.0088174,35.17613477,70.24984352,75.9610368,0.23,1.506782836,0.016666667,0.025113047,17.51813258
1767,75.14038987,31.50853501,47.13837707,359.4426146,0,37.25569458,34.86231104,486.0036047,34.86231104,70.24048287,75.9610368,0.23,1.485261204,0.016666667,0.024754353,17.54288693
1768,75.06178232,31.34630982,42.21339743,362.0358006,0,37.27655908,31.51549535,484.9198472,31.51549535,70.23119989,75.8001024,0.23,1.323234234,0.016666667,0.022053904,17.56494084
1769,74.91401977,31.17738246,41.43407068,362.4297743,0,37.29738909,31.03464433,483.8833066,31.03464433,70.22199395,75.639168,0.23,1.291805868,0.016666667,0.021530098,17.58647094
1770,74.85936307,31.02033855,44.68834414,360.677092,0,37.3181877,33.30693375,483.9204349,33.30693375,70.2128644,75.639168,0.23,1.386247564,0.016666667,0.023104126,17.60957506
1771,74.77597946,30.86107324,40.07546487,363.1059368,0,37.33897322,30.13706324,482.839891,30.13706324,70.20381061,75.4782336,0.23,1.236771857,0.016666667,0.020612864,17.63018793
1772,74.62263176,30.69516141,39.63810587,363.3191381,0,37.35972296,29.89113098,481.8076055,29.89113098,70.19483195,75.3172992,0.23,1.216698057,0.016666667,0.020278301,17.65046623
1773,74.65041975,30.55049051,47.59427011,359.0642644,0,37.38044888,35.38787094,482.9269172,35.38787094,70.18592781,75.4782336,0.23,1.454028297,0.016666667,0.024233805,17.67470003
1774,74.80020649,30.42110265,48.29071884,358.6649072,0,37.40120546,35.78883047,483.9629123,35.78883047,70.17709755,75.639168,0.23,1.469056915,0.016666667,0.024484282,17.69918431
1775,75.04903549,30.30516117,52.73990412,356.2683844,0,37.4220148,38.65724433,486.0676856,38.65724433,70.16834056,75.9610368,0.23,1.598291295,0.016666667,0.026638188,17.7258225
1776,75.45020701,30.21113479,57.77589883,353.5559435,0,37.44291442,41.75659579,489.2048864,41.75659579,70.15965625,76.44384,0.23,1.745475467,0.016666667,0.029091258,17.75491376
1777,76.03171559,30.14595845,61.63785287,351.46353,0,37.46395092,43.90922749,493.3532054,43.90922749,70.151044,77.0875776,0.23,1.858132151,0.016666667,0.030968869,17.78588263
1778,76.42058328,30.05098103,47.67122318,358.8628406,0,37.48513468,34.61242619,494.2278226,34.61242619,70.14250322,77.248512,0.23,1.432567024,0.016666667,0.023876117,17.80975875
1779,76.53266136,29.91828151,40.94546258,362.422714,0,37.50638248,30.02968643,494.1508997,30.02968643,70.13403331,77.248512,0.23,1.225017876,0.016666667,0.020416965,17.83017571
1780,76.5611141,29.77578342,39.25256783,363.3078637,0,37.527646,28.860038,494.130903,28.860038,70.12563369,77.248512,0.23,1.168775958,0.016666667,0.019479599,17.84965531
1781,76.58004638,29.63222847,38.1329761,363.8875658,0,37.5489157,28.08238786,494.1178657,28.08238786,70.11730378,77.248512,0.23,1.12996506,0.016666667,0.018832751,17.86848806
1782,76.59172899,29.48789014,37.45209221,364.2337249,0,37.57018953,27.60822191,494.1102495,27.60822191,70.10904299,77.248512,0.23,1.10438318,0.016666667,0.018406386,17.88689445
1783,76.69554269,29.35317124,40.84205062,362.4097148,0,37.59147632,29.89172892,495.17621,29.89172892,70.10085075,77.4094464,0.23,1.198843706,0.016666667,0.019980728,17.90687518
1784,76.87051367,29.22590699,40.00833772,362.8319078,0,37.6128049,29.25454305,496.1940188,29.25454305,70.09272649,77.5703808,0.23,1.169279957,0.016666667,0.019487999,17.92636317
1785,76.96698898,29.08996769,34.305195,365.8507691,0,37.63417458,25.29584024,496.1278741,25.29584024,70.08466965,77.5703808,0.23,0.997937014,0.016666667,0.016632284,17.94299546
1786,76.87142205,28.93621113,30.52487241,367.8537723,0,37.65554417,22.68437242,495.0580478,22.68437242,70.07667966,77.4094464,0.23,0.883274153,0.016666667,0.014721236,17.95771669
1787,77.26725917,28.83514521,54.9596095,354.8116109,0,37.67693402,38.96539469,500.4684164,38.96539469,70.06875599,78.2141184,0.23,1.58476832,0.016666667,0.026412805,17.9841295
1788,77.86703746,28.75794952,47.8623723,358.5582973,0,37.69848583,34.08466842,503.474446,34.08466842,70.06089806,78.6969216,0.23,1.376423686,0.016666667,0.022940395,18.00706989
1789,78.29960856,28.65731808,41.19740943,362.0844993,0,37.72017986,29.51010267,505.4541417,29.51010267,70.05310534,79.0187904,0.23,1.180607266,0.016666667,0.019676788,18.02674668
1790,78.47881179,28.52784438,30.62613071,367.7032051,0,37.74196174,22.28376983,505.334068,22.28376983,70.04537729,79.0187904,0.23,0.873697491,0.016666667,0.014561625,18.04130831
1791,78.51943885,28.38503136,28.25268618,368.9596097,0,37.76376783,20.62894092,505.3058091,20.62894092,70.03771337,79.0187904,0.23,0.801953383,0.016666667,0.01336589,18.0546742
1792,78.54479392,28.24098627,26.78210948,369.7349259,0,37.78558246,19.59701047,505.2885048,19.59701047,70.03011305,79.0187904,0.23,0.756353186,0.016666667,0.012605886,18.06728008
1793,78.57378079,28.09735148,25.09857541,370.6234613,0,37.80740459,18.4094297,505.2682748,18.4094297,70.0225758,79.0187904,0.23,0.705203495,0.016666667,0.011753392,18.07903347
1794,78.5104909,27.94755541,19.49371571,373.606201,0,37.82922502,14.44467204,504.1741627,14.44467204,70.01510109,78.857856,0.23,0.5448017,0.016666667,0.009080028,18.0881135
1795,78.41843598,27.79654822,15.52476926,375.7182613,0,37.85102118,11.5904018,503.0954522,11.5904018,70.00768842,78.6969216,0.23,0.431534998,0.016666667,0.00719225,18.09530575
1796,77.68383219,27.62712055,-4.484393226,386.4043581,0.072913279,37.87271429,1.02E-16,495.7038594,1.02E-16,70.00033725,77.5703808,0.23,-0.123890872,0.016666667,-0.002064848,18.0932409
1797,76.78848456,27.49866607,-0.872015943,384.4939564,0.014235369,37.89414209,1.02E-16,490.5609374,1.02E-16,69.99304709,76.7657088,0.23,-0.023979275,0.016666667,-0.000399655,18.09284125
1798,76.32572599,27.50148979,6.521802474,380.5548922,0,37.91539839,5.079793428,488.5893706,5.079793428,69.98581743,76.44384,0.23,0.179359284,0.016666667,0.002989321,18.09583057
1799,75.93805573,27.50481942,1.239167045,383.3757729,0,37.93654853,0.976922541,485.4360139,0.976922541,69.97864776,75.9610368,0.23,0.034083066,0.016666667,0.000568051,18.09639862
1800,75.24539247,27.5037761,-3.66050519,385.9986934,0.061367032,37.95754158,0,480.2778989,0,69.97153758,75.1563648,0.23,-0.100677715,0.016666667,-0.001677962,18.09472066
1801,74.42627028,27.50190968,-2.971771765,385.6409469,0.050290251,37.97830358,0,475.134377,0,69.95844501,74.3516928,0.23,-0.081729399,0.016666667,-0.001362157,18.0933585
1802,73.99109895,27.5020363,2.118329115,382.9292358,0,37.99890282,1.714813831,473.106919,1.714813831,69.94540031,74.029824,0.23,0.058258364,0.016666667,0.000970973,18.09432948
1803,73.6913981,27.50301558,0.901720726,383.5797733,0,38.01941387,0.734043534,471.0342889,0.734043534,69.93246386,73.7079552,0.23,0.024800039,0.016666667,0.000413334,18.09474281
1804,73.39144678,27.50321913,2.33E-05,384.06365,0,38.03984163,-0.252581429,468.9608986,-0.252581429,69.91963476,73.3860864,0.23,6.40E-07,0.016666667,1.07E-08,18.09474282
1805,73.08115826,27.50303022,-0.710439066,384.4460643,0.012202571,38.06018337,1.02E-16,466.9082577,1.02E-16,69.90691213,73.0642176,0.23,-0.019539227,0.016666667,-0.000325654,18.09441717
1806,72.7690502,27.50251689,-1.113918207,384.6651288,0.019228369,38.08043469,1.02E-16,464.8514302,1.02E-16,69.89429507,72.7423488,0.23,-0.030635554,0.016666667,-0.000510593,18.09390658
1807,72.46464901,27.50182006,-1.881205866,385.0783895,0.032658751,38.10059882,1.02E-16,462.7950316,1.02E-16,69.88178271,72.42048,0.23,-0.051736585,0.016666667,-0.000862276,18.0930443
1808,72.02062671,27.50028882,-3.379035568,385.8832313,0.059156447,38.12065085,1.02E-16,459.7087636,1.02E-16,69.86937418,71.9376768,0.23,-0.092924454,0.016666667,-0.001548741,18.09149556
1809,71.67770394,27.49900688,-2.635817045,385.4914411,0.046318839,38.14059076,1.02E-16,457.6529099,1.02E-16,69.85706862,71.615808,0.23,-0.072482351,0.016666667,-0.001208039,18.09028752
1810,71.27073497,27.49732517,-5.862740867,387.2183881,0.104200147,38.16042898,1.02E-16,454.5689561,1.02E-16,69.84486518,71.1330048,0.23,-0.161209692,0.016666667,-0.002686828,18.08760069
1811,70.28699667,27.49476032,-11.55446577,390.2668113,0.21024506,38.18004559,1.02E-16,447.3679001,1.02E-16,69.83276301,70.006464,0.23,-0.317687267,0.016666667,-0.005294788,18.0823059
1812,69.16327356,27.49223785,-11.79823563,390.4097889,0.218278979,38.1993447,1.02E-16,440.1695403,1.02E-16,69.82076127,68.8799232,0.23,-0.3243599,0.016666667,-0.005405998,18.0768999
1813,67.99096985,27.4899073,-16.95375068,393.1723708,0.321966388,38.21832913,1.02E-16,431.9469435,1.02E-16,69.80885912,67.592448,0.23,-0.466057034,0.016666667,-0.007767617,18.06913229
1814,65.22919114,27.49778947,-28.58485189,399.4046276,0.577401826,38.23670075,1.02E-16,412.3986049,1.02E-16,69.79705574,64.5346944,0.23,-0.786020239,0.016666667,-0.013100337,18.05603195
1815,62.63083477,27.503103,-21.17792633,395.4765175,0.440036356,38.25428517,1.02E-16,396.9731777,1.02E-16,69.78535031,62.1206784,0.23,-0.582458689,0.016666667,-0.009707645,18.04632431
1816,60.79519592,27.50296648,-18.79734951,394.2199004,0.400826588,38.27130728,1.02E-16,385.6655895,1.02E-16,69.77374201,60.3504,0.23,-0.516982873,0.016666667,-0.008616381,18.03770792
1817,58.17554998,27.50753652,-23.14734902,396.5602561,0.51997653,38.28769833,1.02E-16,368.1750997,1.02E-16,69.76223004,57.6145152,0.23,-0.636726549,0.016666667,-0.010612109,18.02709581
